mission_run_id,command,llm_call_id,llm_step_index,speed_magnitude_score,climb_consistency_score,disp_vs_velocity_score,disp_vs_groundspeed_score,vert_disp_score,heading_score,yaw_score,roll_score,pitch_score,vxy_speed_mps,reported_groundspeed_mps,actual_disp_m,actual_climb_m,vz_mps,vfr_climb_mps,travel_dir_deg,reported_heading_deg,yaw_deg,roll_rad,pitch_rad
mission_20260522_195830,MAV_CMD_NAV_WAYPOINT,0a44238e-dcf8-4fbe-b91a-fce6f2d86c38,3,0.9997065323364933,1.0,0.9418196886636888,0.9419664224954422,1.0,0.9864291502216322,0.9999654932604509,1.0,1.0,2.1294130646729865,2.13,1.1810671550091156,0.0,0.0,0.0,174.61068824002655,174.0,174.0015528032797,0.0,0.0
mission_20260522_195830,MAV_CMD_NAV_WAYPOINT,0a44238e-dcf8-4fbe-b91a-fce6f2d86c38,4,1.0,1.0,1.0,1.0,1.0,,0.9999654932604509,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,174.0,174.0015528032797,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,4fa9c3cb-5894-4cca-972a-4ff88092efde,0,1.0,0.0,,,,,1.0,1.0,1.0,0.0,0.0,,,-2.0,4.0,,0.0,0.0,0.0,-0.05
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,4fa9c3cb-5894-4cca-972a-4ff88092efde,1,,0.0,,,0.501,,,,,,,,0.002,-2.0,4.0,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,4fa9c3cb-5894-4cca-972a-4ff88092efde,2,,0.0,,,0.501,,,,,,,,0.002,-2.0,4.0,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,4fa9c3cb-5894-4cca-972a-4ff88092efde,3,,0.0,,,0.501,,,,,,,,0.002,-2.0,4.0,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,4fa9c3cb-5894-4cca-972a-4ff88092efde,4,,0.0,,,0.501,,,,,,,,0.002,-2.0,4.0,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,d03db922-f911-4d6f-88da-498531cbf1b2,0,1.0,1.0,,,0.0010000000000000009,,1.0,1.0,1.0,0.0,0.0,,0.002,-4.0,4.0,,0.0,0.0,0.0,0.05
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,d03db922-f911-4d6f-88da-498531cbf1b2,1,,1.0,,,0.0010000000000000009,,,,1.0,,,,0.002,-4.0,4.0,,,,,0.05
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,d03db922-f911-4d6f-88da-498531cbf1b2,2,,1.0,,,0.0,,,,1.0,,,,0.003,-6.0,6.0,,,,,0.07
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,d03db922-f911-4d6f-88da-498531cbf1b2,3,,1.0,,,0.0,,,,1.0,,,,0.004,-8.0,8.0,,,,,0.09
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,d03db922-f911-4d6f-88da-498531cbf1b2,4,,1.0,,,0.0,,,,1.0,,,,0.005,-10.0,10.0,,,,,0.11
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,faf7ad81-a031-4ae3-860f-c030f601ca68,0,1.0,1.0,,,0.0,,1.0,1.0,1.0,0.0,0.0,,0.0045,-9.5,9.5,,0.0,0.0,0.0,0.12
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,faf7ad81-a031-4ae3-860f-c030f601ca68,1,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0045,-9.0,9.0,,0.0,0.0,0.0,0.12
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,faf7ad81-a031-4ae3-860f-c030f601ca68,2,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0045,-8.0,8.0,,0.0,0.0,0.0,0.11
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,faf7ad81-a031-4ae3-860f-c030f601ca68,3,1.0,1.0,1.0,1.0,0.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0045,-5.0,5.0,,0.0,0.0,0.0,0.1
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,faf7ad81-a031-4ae3-860f-c030f601ca68,4,1.0,1.0,1.0,1.0,0.997,,1.0,1.0,1.0,0.0,0.0,0.0,0.006,0.0,0.0,,0.0,0.0,0.0,0.05
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,a253386a-0e49-4e9c-a9ad-84bf2b83748d,0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,a253386a-0e49-4e9c-a9ad-84bf2b83748d,1,,,,,,,,,,,,,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,a253386a-0e49-4e9c-a9ad-84bf2b83748d,2,,,,,,,,,,,,,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,a253386a-0e49-4e9c-a9ad-84bf2b83748d,3,,,,,,,,,,,,,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_TAKEOFF,a253386a-0e49-4e9c-a9ad-84bf2b83748d,4,,,,,,,,,,,,,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,c9bd1b5b-21e1-4080-b798-e2055b217318,0,0.0,1.0,,,,0.99939579285725,0.9945541203488625,1.0,1.0,3.985385803156327,8.0,,,0.0,0.0,291.02718932142375,291.0,291.2450645843012,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,c9bd1b5b-21e1-4080-b798-e2055b217318,1,0.0,1.0,0.010701403085434213,0.9856450477036476,1.0,0.99939579285725,0.9945541203488625,1.0,1.0,3.985385803156327,8.0,3.971290095407295,0.0,0.0,0.0,291.02718932142375,291.0,291.2450645843012,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,c9bd1b5b-21e1-4080-b798-e2055b217318,2,0.0,1.0,0.010701825742721383,0.9856446250463604,1.0,0.99939579285725,0.9945541203488625,1.0,1.0,3.985385803156327,8.0,3.971289250092721,0.0,0.0,0.0,291.02718932142375,291.0,291.2450645843012,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,c9bd1b5b-21e1-4080-b798-e2055b217318,3,0.0,1.0,0.010702248524759428,0.9856442022643224,1.0,0.99939579285725,0.9945541203488625,1.0,1.0,3.985385803156327,8.0,3.9712884045286447,0.0,0.0,0.0,291.02718932142375,291.0,291.2450645843012,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,c9bd1b5b-21e1-4080-b798-e2055b217318,4,0.0,1.0,0.010702671387221141,0.9856437794018607,1.0,0.99939579285725,0.9945541203488625,1.0,1.0,3.985385803156327,8.0,3.9712875588037213,0.0,0.0,0.0,291.02718932142375,291.0,291.2450645843012,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,65203526-c124-46a2-acf8-77c8a735e046,0,0.9983241632105271,1.0,0.9996360170106691,0.9995260645945945,1.0,0.9955868774744848,0.9959560528762672,1.0,1.0,4.846648326421054,4.85,2.4240521291891888,0.0,0.0,0.0,291.8014094863518,292.0,291.818022379432,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,65203526-c124-46a2-acf8-77c8a735e046,1,0.9970698080866263,1.0,0.9998079094732188,0.9987269945700943,1.0,0.9354495820423292,0.9959560528762672,1.0,1.0,6.174139616173252,6.18,3.0874539891401884,0.0,0.0,0.0,294.9047688080952,292.0,291.818022379432,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,65203526-c124-46a2-acf8-77c8a735e046,2,0.997857761345883,1.0,0.9988432177696929,0.9999143370967514,1.0,0.883214925001265,0.9959560528762672,1.0,1.0,7.424284477308234,7.42,3.7098286741935027,0.0,0.0,0.0,297.2553283749431,292.0,291.818022379432,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,65203526-c124-46a2-acf8-77c8a735e046,3,0.9990024934702229,1.0,0.9993908546650663,0.9988921014001777,1.0,0.8241412001881144,0.9959560528762672,1.0,1.0,8.421995013059554,8.42,4.212215797199645,0.0,0.0,0.0,299.91364599153485,292.0,291.818022379432,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,65203526-c124-46a2-acf8-77c8a735e046,4,0.9980609056700134,1.0,0.9998331057439462,0.9991973470910605,1.0,0.7402207216448939,0.9959560528762672,1.0,1.0,9.013878188659973,9.01,4.506605305817879,0.0,0.0,0.0,303.69006752597977,292.0,291.818022379432,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,eb4656f9-3f11-4391-907e-fb5bcffea038,0,0.9930609056700135,1.0,0.0,0.0,1.0,0.6957762772004495,1.0,1.0,1.0,9.013878188659973,9.0,7.130919677117719,0.0,0.0,0.0,303.69006752597977,290.0,290.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,eb4656f9-3f11-4391-907e-fb5bcffea038,1,,,,,,,0.950125784087105,,,,,7.130916586177735,,,,,286.0,288.2443397160803,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,eb4656f9-3f11-4391-907e-fb5bcffea038,2,,,,,,,1.0,,,,,7.130913494682415,,,,,284.0,284.0,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,eb4656f9-3f11-4391-907e-fb5bcffea038,3,,,,,,,,,,,,7.130910403186159,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,eb4656f9-3f11-4391-907e-fb5bcffea038,4,,,,,,,,,,,,7.130907311688973,,,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,da9754c6-64a7-4574-9531-8aa75115260b,0,0.9968881882258147,1.0,0.998071731215457,0.9996276371025496,,0.9841423358590912,0.9989509889447921,1.0,1.0,8.263776376451629,8.27,4.1357447257949005,,0.0,0.0,291.2864051136591,292.0,292.04720549748436,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,da9754c6-64a7-4574-9531-8aa75115260b,1,0.9978389296018193,1.0,0.9972361767344391,0.9983167119335294,1.0,0.9774963256013659,0.9887748259482945,1.0,1.0,8.095677859203638,8.1,4.053366576132941,0.0,0.0,0.0,287.98733465206146,289.0,288.49486716767325,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,da9754c6-64a7-4574-9531-8aa75115260b,2,0.9993860121530171,1.0,0.9973796362877971,0.9970726423643057,1.0,0.9943306954876057,0.9961841787574561,1.0,1.0,7.981227975693966,7.98,3.995854715271389,0.0,0.0,0.0,285.25511870305775,285.0,285.1717119559145,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,da9754c6-64a7-4574-9531-8aa75115260b,3,0.9998751620466728,1.0,0.9737879683801607,0.9737255494034971,1.0,0.9927881941802045,0.9912101601998011,1.0,1.0,7.810249675906654,7.81,3.9575489011930056,0.0,0.0,0.0,283.3245312618908,283.0,283.39554279100895,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,da9754c6-64a7-4574-9531-8aa75115260b,4,0.9992646351945886,1.0,0.996530850839906,0.9968985332426117,1.0,0.9931126116884393,0.9938755789105584,1.0,1.0,7.648529270389178,7.65,3.831202933514777,0.0,0.0,0.0,281.30993247402023,281.0,281.27559894902487,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,340bf90d-bfb5-47e9-8418-a1b92ff13738,0,0.9992646351945886,1.0,0.4148820506092188,0.4145143682065131,1.0,0.9931126116884393,0.9997582233657668,1.0,1.0,7.648529270389178,7.65,2.6540287364130264,0.0,0.0,0.0,281.30993247402023,281.0,280.9891200514595,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,340bf90d-bfb5-47e9-8418-a1b92ff13738,1,0.9992646351945886,1.0,0.41488189329553715,0.41451421089283147,1.0,0.9931126116884393,0.9997582233657668,1.0,1.0,7.648529270389178,7.65,2.654028421785663,0.0,0.0,0.0,281.30993247402023,281.0,280.9891200514595,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,340bf90d-bfb5-47e9-8418-a1b92ff13738,2,0.9992646351945886,1.0,0.4148817359974537,0.414514053594748,1.0,0.9931126116884393,0.9997582233657668,1.0,1.0,7.648529270389178,7.65,2.654028107189496,0.0,0.0,0.0,281.30993247402023,281.0,280.9891200514595,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,340bf90d-bfb5-47e9-8418-a1b92ff13738,3,0.9992646351945886,1.0,0.4148815786352744,0.41451389623256873,1.0,0.9931126116884393,0.9997582233657668,1.0,1.0,7.648529270389178,7.65,2.6540277924651376,0.0,0.0,0.0,281.30993247402023,281.0,280.9891200514595,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,340bf90d-bfb5-47e9-8418-a1b92ff13738,4,0.9992646351945886,1.0,0.41488142120899907,0.4145137388062934,1.0,0.9931126116884393,0.9997582233657668,1.0,1.0,7.648529270389178,7.65,2.654027477612587,0.0,0.0,0.0,281.30993247402023,281.0,280.9891200514595,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,1dacd546-4763-4790-9858-b82c331f437f,0,0.9980271855995544,1.0,0.9949960296245919,0.9940096224243691,1.0,0.999972588254098,0.9985083879354609,1.0,1.0,7.503945628800891,7.5,3.761980755151262,0.0,0.0,0.0,281.9987664714344,282.0,282.06712254290426,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,1dacd546-4763-4790-9858-b82c331f437f,1,0.9976659402887016,1.0,0.99666088207566,0.9978279119313092,1.0,0.9975731511521265,0.9978122983524499,1.0,1.0,7.495331880577403,7.5,3.7543441761373817,0.0,0.0,0.0,283.1092081981543,283.0,283.09844657413976,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,1dacd546-4763-4790-9858-b82c331f437f,2,0.9996166470720707,1.0,0.992143853612244,0.9923355300762087,1.0,0.9954885341227762,0.99711620876944,1.0,1.0,7.499233294144141,7.5,3.7653289398475827,0.0,0.0,0.0,284.20301596447507,284.0,284.1297706053752,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,1dacd546-4763-4790-9858-b82c331f437f,3,0.9977059649871145,1.0,0.9965258821551748,0.9976728996616175,1.0,0.9999921492476751,0.9951468796416937,1.0,1.0,7.495411929974229,7.5,3.754654200676765,0.0,0.0,0.0,285.0003532838546,285.0,285.2183904161238,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,1dacd546-4763-4790-9858-b82c331f437f,4,0.9944492251865293,1.0,0.9932647804195178,0.9960401678262532,1.0,0.9992536480219997,0.9944507900586814,1.0,1.0,7.488898450373059,7.5,3.7579196643474937,0.0,0.0,0.0,285.96641416099,286.0,286.24971444735934,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,01ec9637-7f8c-4c97-82ec-0332a0bc10cd,0,0.9976388937057332,1.0,0.009801984162462807,0.008621431015329417,1.0,0.0,0.9944507900586814,1.0,1.0,4.004722212588534,4.0,3.982757137969341,0.0,0.0,0.0,165.09623077508718,286.0,286.24971444735934,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,01ec9637-7f8c-4c97-82ec-0332a0bc10cd,1,0.9976388937057332,1.0,0.009802311959043575,0.008621758811910185,,0.0,,,,4.004722212588534,4.0,3.9827564823761796,,0.0,0.0,165.09623077508718,286.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,01ec9637-7f8c-4c97-82ec-0332a0bc10cd,2,0.9976388937057332,1.0,0.009802639922799727,0.008622086775666338,,0.0,,,,4.004722212588534,4.0,3.9827558264486673,,0.0,0.0,165.09623077508718,286.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,01ec9637-7f8c-4c97-82ec-0332a0bc10cd,3,0.9976388937057332,1.0,0.009802967552340336,0.008622414405206946,,0.0,,,,4.004722212588534,4.0,3.982755171189586,,0.0,0.0,165.09623077508718,286.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,01ec9637-7f8c-4c97-82ec-0332a0bc10cd,4,0.9976388937057332,1.0,0.009803295349056107,0.008622742201922717,,0.0,,,,4.004722212588534,4.0,3.9827545155961546,,0.0,0.0,165.09623077508718,286.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,f971fb72-6f79-40cb-990e-4e1b2e4bbd60,0,0.8936892060345765,1.0,0.0,0.0,,0.0,1.0,1.0,1.0,2.287378412069153,2.5,4.975165247659353,,0.0,0.0,209.03027468248715,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,f971fb72-6f79-40cb-990e-4e1b2e4bbd60,1,0.9941183047457383,1.0,0.0,0.0,1.0,0.4723075052765504,1.0,1.0,1.0,3.2882366094914763,3.3,4.975164218350117,0.0,0.0,0.0,261.25383773744477,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,f971fb72-6f79-40cb-990e-4e1b2e4bbd60,2,0.9909897847310556,1.0,0.0,0.0,1.0,0.9891224080156147,0.9944444444444445,1.0,1.0,5.481979569462111,5.5,4.97516318919581,0.0,0.0,0.0,280.51050836070266,281.0,281.25,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,f971fb72-6f79-40cb-990e-4e1b2e4bbd60,3,0.9955391154498758,1.0,0.4601884777430518,0.4624189200181139,1.0,0.9972126988030191,1.0,1.0,1.0,7.7910782308997515,7.8,4.975162159963772,0.0,0.0,0.0,284.87457144613586,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,f971fb72-6f79-40cb-990e-4e1b2e4bbd60,4,0.999407535101466,1.0,0.9872843329165111,0.9875805653657781,1.0,0.9998019182964741,1.0,1.0,1.0,10.001184929797068,10.0,4.975161130731556,0.0,0.0,0.0,285.00891367665866,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,efc99c94-6b50-41bd-b1c4-1b847a3554e6,0,0.999407535101466,1.0,0.9981834305648758,0.9978871981156088,1.0,0.9998019182964741,1.0,1.0,1.0,10.001184929797068,10.0,5.0042256037687824,0.0,0.0,0.0,285.00891367665866,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,efc99c94-6b50-41bd-b1c4-1b847a3554e6,1,,,,,1.0,,,,,,,5.0042245678485955,0.0,0.0,,285.00891367665866,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,efc99c94-6b50-41bd-b1c4-1b847a3554e6,2,,,,,1.0,,,,,,,5.004223531593722,0.0,0.0,,285.00891367665866,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,efc99c94-6b50-41bd-b1c4-1b847a3554e6,3,,,,,1.0,,,,,,,5.004222495596876,0.0,0.0,,285.00891367665866,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,efc99c94-6b50-41bd-b1c4-1b847a3554e6,4,,,,,1.0,,,,,,,5.004221459265343,0.0,0.0,,285.00891367665866,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,dc40716a-a399-4a66-96c0-2ebddfa488a8,0,0.999407535101466,1.0,0.9967384831753567,0.9970347156246238,1.0,0.9998019182964741,1.0,1.0,1.0,10.001184929797068,10.0,4.9940694312492475,0.0,0.0,0.0,285.00891367665866,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,dc40716a-a399-4a66-96c0-2ebddfa488a8,1,0.9866164041893626,1.0,0.9941598351888361,0.9991483669058452,1.0,0.9976327324187019,1.0,1.0,1.0,9.726767191621274,9.7,4.851703266188309,0.0,0.0,0.0,284.8934729588416,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,dc40716a-a399-4a66-96c0-2ebddfa488a8,2,0.9927475911219936,1.0,0.9969505134364831,0.9994232821245137,1.0,0.9984759372919458,1.0,1.0,1.0,9.314504817756013,9.3,4.651153435750973,0.0,0.0,0.0,284.93141717813756,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,dc40716a-a399-4a66-96c0-2ebddfa488a8,3,0.9988765463087868,1.0,0.9946719143755018,0.9952336412211085,1.0,0.9993972392619311,1.0,1.0,1.0,8.902246907382427,8.9,4.440467282442217,0.0,0.0,0.0,284.9728757667869,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,dc40716a-a399-4a66-96c0-2ebddfa488a8,4,0.9949970553582244,1.0,0.9974655200994706,0.9949640477785828,1.0,0.9995919859744289,1.0,1.0,1.0,8.489994110716449,8.5,4.239928095557166,0.0,0.0,0.0,285.0183606311507,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,2c3331fb-71e1-48e0-a558-79bd7122a97a,0,0.941868154292397,1.0,0.9912379914674081,0.9621720686136066,1.0,0.9984780409001739,1.0,1.0,1.0,8.616263691415206,8.5,4.325655862772787,0.0,0.0,0.0,285.0684881594922,285.0,285.0,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,2c3331fb-71e1-48e0-a558-79bd7122a97a,1,0.33985029604621664,1.0,0.9943867394087451,0.6755384086143632,1.0,0.9019669586959203,0.9951468796416937,1.0,1.0,6.679700592092433,8.0,3.3510768172287264,0.0,0.0,0.0,289.4114868586836,285.0,285.2183904161238,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,2c3331fb-71e1-48e0-a558-79bd7122a97a,2,0.0,1.0,0.9923550856973617,0.16403739520254623,1.0,0.8970546297274634,0.9991830122176414,1.0,1.0,7.813270761979262,4.5,3.9219252095949075,0.0,0.0,0.0,281.36745833773585,286.0,285.96323554979386,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,2c3331fb-71e1-48e0-a558-79bd7122a97a,3,1.0,1.0,1.0,1.0,1.0,,0.9991830122176414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,286.0,285.96323554979386,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,2c3331fb-71e1-48e0-a558-79bd7122a97a,4,1.0,1.0,1.0,1.0,1.0,,0.9991830122176414,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,286.0,285.96323554979386,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,e6124e6b-cc8f-4e2c-8a2b-3208ba464a81,0,0.9990663761154808,1.0,0.0,0.0,1.0,0.022222222222222254,0.993551917522513,1.0,1.0,2.9981327522309615,3.0,29.379469629251222,0.0,0.0,0.0,225.0,269.0,269.2901637114869,0.0,-0.02
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,e6124e6b-cc8f-4e2c-8a2b-3208ba464a81,1,0.9990663761154808,1.0,0.0,0.0,1.0,0.4444444444444444,0.9533015587208392,1.0,1.0,2.9981327522309615,3.0,29.379510296505913,0.0,0.0,0.0,225.0,250.0,252.10142985756224,0.0,-0.015
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,e6124e6b-cc8f-4e2c-8a2b-3208ba464a81,2,0.9990663761154808,1.0,0.0,0.0,1.0,0.6666666666666667,0.8869488000808334,1.0,1.0,2.9981327522309615,3.0,29.379550963574037,0.0,0.0,0.0,225.0,240.0,234.9126960036375,0.0,-0.01
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,e6124e6b-cc8f-4e2c-8a2b-3208ba464a81,3,0.9990663761154808,1.0,0.0,0.0,1.0,0.8888888888888888,0.8545231133560233,1.0,1.0,2.9981327522309615,3.0,29.37959163068937,0.0,0.0,0.0,225.0,230.0,223.45354010102105,0.0,-0.005
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,e6124e6b-cc8f-4e2c-8a2b-3208ba464a81,4,0.9990663761154808,1.0,0.0,0.0,1.0,1.0,0.9999883078250156,1.0,1.0,2.9981327522309615,3.0,29.379632297851906,0.0,0.0,0.0,225.0,225.0,225.0005261478743,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,688d31b6-36ac-4ca2-86ed-8f8fc78f1351,0,0.989142135623731,1.0,,,,,0.9999883078250156,,,0.0282842712474619,0.05,,,0.0,0.0,,225.0,225.0005261478743,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,688d31b6-36ac-4ca2-86ed-8f8fc78f1351,1,0.989142135623731,,,,,,,,,0.0282842712474619,0.05,,,0.0,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,688d31b6-36ac-4ca2-86ed-8f8fc78f1351,2,0.994142135623731,,,,,,,,,0.0282842712474619,0.04,,,0.0,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,688d31b6-36ac-4ca2-86ed-8f8fc78f1351,3,1.0,,,,,,,,,0.0,0.0,,,0.0,,,,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,688d31b6-36ac-4ca2-86ed-8f8fc78f1351,4,1.0,1.0,,,,,0.9999883078250156,,,0.0,0.0,,,0.0,0.0,,225.0,225.0005261478743,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,a03a3456-14c1-4100-becd-dd686e4b19f9,0,0.8002812005788965,1.0,0.9915381908020136,0.8916787910914618,,0.9983019936697424,0.9998557174506838,1.0,1.0,1.600562401157793,2.0,0.7833575821829235,,0.0,0.0,162.9235897151384,163.0,163.00649271471923,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,a03a3456-14c1-4100-becd-dd686e4b19f9,1,0.600562401157793,,0.9830763886427528,0.7833575892216493,,0.9983019936697424,,,,3.201124802315586,4.0,1.5667151784432987,,,,162.9235897151384,163.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,a03a3456-14c1-4100-becd-dd686e4b19f9,2,0.39606448160311425,,0.9715593063472991,0.6695915471488563,,0.997521791962951,,,,4.7921289632062285,6.0,2.3391830942977125,,,,162.8884806383328,163.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,a03a3456-14c1-4100-becd-dd686e4b19f9,3,0.19781956964429126,,0.9631268292958002,0.5620366141179458,,0.9958143748809738,,,,6.3956391392885825,8.0,3.1240732282358916,,,,162.81164686964382,163.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,a03a3456-14c1-4100-becd-dd686e4b19f9,4,0.19781956964429126,,0.963126863100298,0.5620366479224437,,0.9958143748809738,,,,6.3956391392885825,8.0,3.1240732958448874,,,,162.81164686964382,163.0,,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,34e32b7a-ecc1-4852-810a-db053d397d2a,0,0.9978195696442911,1.0,0.9631268976781397,0.9620366825002853,,0.9958143748809738,0.9998557174506838,1.0,1.0,6.3956391392885825,6.4,3.1240733650005708,,0.0,0.0,162.81164686964382,163.0,163.00649271471923,0.0,0.0
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,34e32b7a-ecc1-4852-810a-db053d397d2a,1,0.9927005050195339,,0.9590687483003033,0.9627184957905364,,0.9973043687964744,0.9980053279442245,,,6.514598989960932,6.5,3.1754369915810727,,,,162.12130340415865,162.0,162.0897602425099,,
mission_20260522_203721,MAV_CMD_NAV_WAYPOINT,34e32b7a-ecc1-4852-810a-db053d397d2a,2,0.9796084568232017,,0.9470681476786891,0.9572639192670882,,0.9903344706017327,0.9905355161531588,,,6.640783086353596,6.6,3.2145278385341762,,,,161.56505117707798,162.0,161.57409822689215,,
